<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
239,998,2,0
240,998,2,0
241,998,2,0
242,998,2,0
243,998,2,0
244,998,2,0
245,998,2,0
246,998,2,0
247,998,2,0
248,998,2,0
249,998,2,0
250,998,2,0
251,998,2,0
252,998,2,0
253,997,3,0
254,997,3,0
255,997,3,0
256,997,3,0
257,997,3,0
258,997,3,0
259,997,3,0
260,997,3,0
261,997,3,0
262,997,3,0
263,997,3,0
264,997,3,0
265,997,3,0
266,997,3,0
267,997,3,0
268,997,3,0
269,997,3,0
270,997,3,0
271,997,3,0
272,997,3,0
273,997,3,0
274,997,3,0
275,997,3,0
276,997,3,0
277,997,3,0
278,997,3,0
279,997,3,0
280,997,3,0
281,997,3,0
282,997,3,0
283,997,3,0
284,997,3,0
285,997,3,0
286,997,3,0
287,997,3,0
288,997,3,0
289,997,3,0
290,997,3,0
291,996,4,0
292,996,4,0
293,996,4,0
294,996,4,0
295,996,4,0
296,996,4,0
297,996,4,0
298,996,4,0
299,996,4,0
300,996,4,0
301,996,4,0
302,996,4,0
303,996,4,0
304,996,4,0
305,996,4,0
306,996,4,0
307,996,4,0
308,996,4,0
309,996,4,0
310,996,4,0
311,996,4,0
312,996,4,0
313,996,4,0
314,996,4,0
315,996,4,0
316,996,4,0
317,996,4,0
318,996,4,0
319,996,4,0
320,996,4,0
321,996,4,0
322,996,4,0
323,996,4,0
324,996,4,0
325,996,4,0
326,996,4,0
327,996,4,0
328,996,4,0
329,996,4,0
330,996,4,0
331,996,4,0
332,996,4,0
333,996,4,0
334,996,4,0
335,996,4,0
336,996,4,0
337,996,4,0
338,996,4,0
339,996,4,0
340,996,4,0
341,996,4,0
342,996,4,0
343,996,4,0
344,996,4,0
345,996,4,0
346,996,4,0
347,996,4,0
348,996,4,0
349,996,4,0
350,996,4,0
351,996,4,0
352,996,4,0
353,996,4,0
354,996,4,0
355,996,4,0
356,996,4,0
357,996,4,0
358,996,4,0
359,996,4,0
360,996,4,0
361,996,4,0
362,996,4,0
363,996,4,0
364,996,4,0
365,996,4,0
366,996,4,0
367,996,4,0
368,996,4,0
369,996,4,0
370,996,4,0
371,996,4,0
372,996,4,0
373,996,4,0
374,996,4,0
375,996,4,0
376,996,4,0
377,996,4,0
378,996,4,0
379,996,4,0
380,996,4,0
381,996,4,0
382,996,4,0
383,996,4,0
384,996,4,0
385,996,4,0
386,996,4,0
387,996,4,0
388,996,4,0
389,996,4,0
390,996,4,0
391,996,4,0
392,996,4,0
393,996,4,0
394,996,4,0
395,996,4,0
396,996,4,0
397,996,4,0
398,996,4,0
399,996,4,0
400,996,4,0
401,996,4,0
402,996,4,0
403,996,4,0
404,996,4,0
405,996,4,0
406,996,4,0
407,996,4,0
408,996,4,0
409,996,4,0
410,996,4,0
411,996,4,0
412,996,4,0
413,996,4,0
414,996,4,0
415,995,5,0
416,995,5,0
417,995,5,0
418,995,5,0
419,995,5,0
420,995,5,0
421,994,6,0
422,994,6,0
423,993,7,0
424,992,8,0
425,992,8,0
426,992,8,0
427,992,8,0
428,992,8,0
429,992,8,0
430,992,8,0
431,992,8,0
432,992,8,0
433,992,8,0
434,992,8,0
435,992,8,0
436,992,8,0
437,992,8,0
438,992,8,0
439,992,8,0
440,992,8,0
441,992,8,0
442,992,8,0
443,992,8,0
444,992,8,0
445,992,8,0
446,992,8,0
447,992,8,0
448,992,8,0
449,992,8,0
450,992,8,0
451,992,8,0
452,992,8,0
453,992,8,0
454,992,8,0
455,992,8,0
456,992,8,0
457,991,9,0
458,991,9,0
459,991,9,0
460,991,9,0
461,991,9,0
462,991,9,0
463,991,9,0
464,991,9,0
465,991,9,0
466,991,9,0
467,991,9,0
468,991,9,0
469,991,9,0
470,991,9,0
471,991,9,0
472,991,9,0
473,990,10,0
474,990,10,0
475,990,10,0
476,990,10,0
477,990,10,0
478,990,10,0
479,990,10,0
480,990,10,0
481,990,10,0
482,990,10,0
483,990,10,0
484,990,10,0
485,990,10,0
486,990,10,0
487,990,10,0
488,990,10,0
489,990,10,0
490,990,10,0
491,990,10,0
492,990,10,0
493,990,10,0
494,989,11,0
495,989,11,0
496,989,11,0
497,989,11,0
498,989,11,0
499,989,11,0
500,989,11,0
501,989,11,0
502,989,11,0
503,989,11,0
504,989,11,0
505,989,11,0
506,989,11,0
507,989,11,0
508,989,11,0
509,989,11,0
510,989,11,0
511,989,11,0
512,989,11,0
513,989,11,0
514,989,11,0
515,989,11,0
516,989,11,0
517,989,11,0
518,989,11,0
519,989,11,0
520,989,11,0
521,989,11,0
522,989,11,0
523,989,11,0
524,989,11,0
525,989,11,0
526,989,11,0
527,988,12,0
528,988,12,0
529,988,12,0
530,988,12,0
531,988,12,0
532,988,12,0
533,988,12,0
534,988,12,0
535,988,12,0
536,987,13,0
537,987,13,0
538,987,13,0
539,987,13,0
540,987,13,0
541,987,13,0
542,987,13,0
543,987,13,0
544,987,13,0
545,987,13,0
546,987,13,0
547,987,13,0
548,986,14,0
549,986,14,0
550,986,14,0
551,986,14,0
552,986,14,0
553,986,14,0
554,986,14,0
555,986,14,0
556,986,14,0
557,985,15,0
558,985,15,0
559,984,16,0
560,984,16,0
561,984,16,0
562,984,16,0
563,984,16,0
564,984,16,0
565,984,16,0
566,984,16,0
567,984,16,0
568,984,16,0
569,984,16,0
570,984,16,0
571,984,16,0
572,984,16,0
573,984,16,0
574,984,16,0
575,984,16,0
576,984,16,0
577,984,16,0
578,984,16,0
579,984,16,0
580,983,17,0
581,983,17,0
582,983,17,0
583,983,17,0
584,983,17,0
585,983,17,0
586,983,17,0
587,983,17,0
588,983,17,0
589,983,17,0
590,983,17,0
591,983,17,0
592,983,17,0
593,983,17,0
594,982,18,0
595,982,18,0
596,982,18,0
597,982,18,0
598,982,18,0
599,982,18,0
600,982,18,0
601,982,18,0
602,982,18,0
603,982,18,0
604,982,18,0
605,982,18,0
606,982,18,0
607,982,18,0
608,982,18,0
609,982,18,0
610,982,18,0
611,982,18,0
612,982,18,0
613,982,18,0
614,982,18,0
615,982,18,0
616,982,18,0
617,982,18,0
618,982,18,0
619,982,18,0
620,982,18,0
621,982,18,0
622,982,18,0
623,982,18,0
624,982,18,0
625,981,19,0
626,981,19,0
627,981,19,0
628,981,19,0
629,981,19,0
630,981,19,0
631,981,19,0
632,981,19,0
633,981,19,0
634,981,19,0
635,981,19,0
636,981,19,0
637,981,19,0
638,981,19,0
639,981,19,0
640,981,19,0
641,981,19,0
642,981,19,0
643,981,19,0
644,981,19,0
645,981,19,0
646,981,19,0
647,981,19,0
648,981,19,0
649,981,19,0
650,981,19,0
651,981,19,0
652,981,19,0
653,981,19,0
654,981,19,0
655,981,19,0
656,981,19,0
657,981,19,0
658,981,19,0
659,981,19,0
660,981,19,0
661,981,19,0
662,981,19,0
663,981,19,0
664,981,19,0
665,981,19,0
666,981,19,0
667,981,19,0
668,981,19,0
669,981,19,0
670,981,19,0
671,981,19,0
672,981,19,0
673,981,19,0
674,980,20,0
675,980,20,0
676,980,20,0
677,980,20,0
678,980,20,0
679,980,20,0
680,980,20,0
681,980,20,0
682,980,20,0
683,980,20,0
684,980,20,0
685,980,20,0
686,980,20,0
687,980,20,0
688,980,20,0
689,980,20,0
690,980,20,0
691,980,20,0
692,980,20,0
693,980,20,0
694,980,20,0
695,980,20,0
696,980,20,0
697,980,20,0
698,980,20,0
699,980,20,0
700,980,20,0
701,980,20,0
702,980,20,0
703,980,20,0
704,980,20,0
705,980,20,0
706,980,20,0
707,980,20,0
708,980,20,0
709,980,20,0
710,980,20,0
711,980,20,0
712,980,20,0
713,980,20,0
714,980,20,0
715,980,20,0
716,980,20,0
717,980,20,0
718,980,20,0
719,980,20,0
720,980,20,0
721,979,21,0
722,979,21,0
723,979,21,0
724,979,21,0
725,979,21,0
726,979,21,0
727,979,21,0
728,978,22,0
729,978,22,0
730,978,22,0
731,978,22,0
732,978,22,0
733,978,22,0
734,978,22,0
735,978,22,0
736,978,22,0
737,978,22,0
738,978,22,0
739,978,22,0
740,978,22,0
741,978,22,0
742,978,22,0
743,978,22,0
744,978,22,0
745,978,22,0
746,978,22,0
747,978,22,0
748,978,22,0
749,978,22,0
750,978,22,0
751,977,23,0
752,977,23,0
753,977,23,0
754,977,23,0
755,977,23,0
756,977,23,0
757,977,23,0
758,976,24,0
759,976,24,0
760,976,24,0
761,976,24,0
762,976,24,0
763,976,24,0
764,976,24,0
765,976,24,0
766,976,24,0
767,976,24,0
768,976,24,0
769,976,24,0
770,976,24,0
771,976,24,0
772,976,24,0
773,976,24,0
774,976,24,0
775,976,24,0
776,976,24,0
777,976,24,0
778,975,25,0
779,975,25,0
780,975,25,0
781,975,25,0
782,975,25,0
783,975,25,0
784,975,25,0
785,975,25,0
786,975,25,0
787,975,25,0
788,975,25,0
789,975,25,0
790,975,25,0
791,975,25,0
792,975,25,0
793,975,25,0
794,975,25,0
795,975,25,0
796,975,25,0
797,975,25,0
798,975,25,0
799,975,25,0
800,975,25,0
801,975,25,0
802,975,25,0
803,975,25,0
804,975,25,0
805,975,25,0
806,975,25,0
807,975,25,0
808,975,25,0
809,974,26,0
810,974,26,0
811,973,27,0
812,972,28,0
813,972,28,0
814,972,28,0
815,972,28,0
816,972,28,0
817,972,28,0
818,972,28,0
819,972,28,0
820,972,28,0
821,972,28,0
822,971,29,0
823,969,31,0
824,967,33,0
825,967,33,0
826,967,33,0
827,967,33,0
828,967,33,0
829,967,33,0
830,967,33,0
831,967,33,0
832,967,33,0
833,967,33,0
834,967,33,0
835,967,33,0
836,967,33,0
837,967,33,0
838,967,33,0
839,967,33,0
840,967,33,0
841,967,33,0
842,967,33,0
843,967,33,0
844,967,33,0
845,967,33,0
846,967,33,0
847,967,33,0
848,967,33,0
849,967,33,0
850,967,33,0
851,967,33,0
852,967,33,0
853,967,33,0
854,967,33,0
855,967,33,0
856,967,33,0
857,967,33,0
858,967,33,0
859,967,33,0
860,967,33,0
861,967,33,0
862,967,33,0
863,967,33,0
864,967,33,0
865,967,33,0
866,967,33,0
867,967,33,0
868,967,33,0
869,967,33,0
870,967,33,0
871,967,33,0
872,967,33,0
873,967,33,0
874,967,33,0
875,967,33,0
876,967,33,0
877,967,33,0
878,967,33,0
879,967,33,0
880,967,33,0
881,967,33,0
882,967,33,0
883,966,34,0
884,966,34,0
885,966,34,0
886,966,34,0
887,966,34,0
888,966,34,0
889,966,34,0
890,966,34,0
891,966,34,0
892,966,34,0
893,966,34,0
894,966,34,0
895,966,34,0
896,966,34,0
897,966,34,0
898,966,34,0
899,966,34,0
900,965,35,0
901,965,35,0
902,965,35,0
903,965,35,0
904,965,35,0
905,965,35,0
906,965,35,0
907,965,35,0
908,965,35,0
909,965,35,0
910,965,35,0
911,965,35,0
912,964,36,0
913,964,36,0
914,963,37,0
915,963,37,0
916,963,37,0
917,963,37,0
918,963,37,0
919,963,37,0
920,963,37,0
921,963,37,0
922,963,37,0
923,963,37,0
924,963,37,0
925,963,37,0
926,963,37,0
927,963,37,0
928,963,37,0
929,962,38,0
930,960,40,0
931,960,40,0
932,960,40,0
933,960,40,0
934,960,40,0
935,960,40,0
936,960,40,0
937,960,40,0
938,960,40,0
939,960,40,0
940,960,40,0
941,959,41,0
942,959,41,0
943,959,41,0
944,959,41,0
945,959,41,0
946,959,41,0
947,959,41,0
948,959,41,0
949,959,41,0
950,959,41,0
951,959,41,0
952,959,41,0
953,959,41,0
954,959,41,0
955,959,41,0
956,959,41,0
957,959,41,0
958,959,41,0
959,959,41,0
960,959,41,0
961,959,41,0
962,959,41,0
963,958,42,0
964,958,42,0
965,958,42,0
966,957,43,0
967,957,43,0
968,957,43,0
969,957,43,0
970,957,43,0
971,956,44,0
972,956,44,0
973,956,44,0
974,956,44,0
975,956,44,0
976,956,44,0
977,956,44,0
978,955,45,0
979,955,45,0
980,955,45,0
981,955,45,0
982,955,45,0
983,955,45,0
984,955,45,0
985,955,45,0
986,955,45,0
987,955,45,0
988,955,45,0
989,955,45,0
990,953,47,0
991,953,47,0
992,953,47,0
993,953,47,0
994,953,47,0
995,953,47,0
996,953,47,0
997,953,47,0
998,953,47,0
999,953,47,0
1000,952,48,0
1001,952,48,0
1002,952,48,0
1003,952,48,0
1004,952,48,0
1005,952,48,0
1006,952,48,0
1007,952,48,0
1008,950,50,0
1009,950,50,0
1010,950,50,0
1011,950,50,0
1012,950,50,0
1013,949,51,0
1014,948,52,0
1015,948,52,0
1016,948,52,0
1017,948,52,0
1018,948,52,0
1019,948,52,0
1020,948,52,0
1021,948,52,0
1022,948,52,0
1023,948,52,0
1024,948,52,0
1025,948,52,0
1026,948,52,0
1027,947,53,0
1028,946,54,0
1029,946,54,0
1030,946,54,0
1031,946,54,0
1032,946,54,0
1033,946,54,0
1034,945,55,0
1035,945,55,0
1036,944,56,0
1037,944,56,0
1038,944,56,0
1039,944,56,0
1040,944,56,0
1041,944,56,0
1042,944,56,0
1043,944,56,0
1044,944,56,0
1045,944,56,0
1046,944,56,0
1047,944,56,0
1048,944,56,0
1049,944,56,0
1050,944,56,0
1051,944,56,0
1052,944,56,0
1053,944,56,0
1054,943,57,0
1055,943,57,0
1056,943,57,0
1057,943,57,0
1058,943,57,0
1059,943,57,0
1060,943,57,0
1061,943,57,0
1062,943,57,0
1063,943,57,0
1064,943,57,0
1065,943,57,0
1066,943,57,0
1067,943,57,0
1068,943,57,0
1069,943,57,0
1070,943,57,0
1071,943,57,0
1072,942,58,0
1073,941,59,0
1074,941,59,0
1075,941,59,0
1076,941,59,0
1077,940,60,0
1078,938,62,0
1079,938,62,0
1080,937,63,0
1081,935,65,0
1082,935,65,0
1083,935,65,0
1084,935,65,0
1085,935,65,0
1086,935,65,0
1087,935,65,0
1088,934,66,0
1089,934,66,0
1090,934,66,0
1091,933,67,0
1092,933,67,0
1093,933,67,0
1094,933,67,0
1095,933,67,0
1096,933,67,0
1097,933,67,0
1098,933,67,0
1099,933,67,0
1100,933,67,0
1101,933,67,0
1102,933,67,0
1103,933,67,0
1104,933,67,0
1105,933,67,0
1106,932,68,0
1107,932,68,0
1108,932,68,0
1109,932,68,0
1110,932,68,0
1111,932,68,0
1112,931,69,0
1113,930,70,0
1114,930,70,0
1115,930,70,0
1116,930,70,0
1117,929,71,0
1118,929,71,0
1119,929,71,0
1120,929,71,0
1121,929,71,0
1122,928,72,0
1123,928,72,0
1124,928,72,0
1125,928,72,0
1126,928,72,0
1127,928,72,0
1128,927,73,0
1129,926,74,0
1130,926,74,0
1131,925,75,0
1132,925,75,0
1133,925,75,0
1134,925,75,0
1135,925,75,0
1136,925,75,0
1137,925,75,0
1138,925,75,0
1139,925,75,0
1140,925,75,0
1141,925,75,0
1142,925,75,0
1143,925,75,0
1144,924,76,0
1145,924,76,0
1146,924,76,0
1147,924,76,0
1148,923,77,0
1149,923,77,0
1150,923,77,0
1151,923,77,0
1152,923,77,0
1153,923,77,0
1154,923,77,0
1155,922,78,0
1156,922,78,0
1157,921,79,0
1158,921,79,0
1159,921,79,0
1160,921,79,0
1161,921,79,0
1162,921,79,0
1163,921,79,0
1164,921,79,0
1165,921,79,0
1166,921,79,0
1167,921,79,0
1168,921,79,0
1169,921,79,0
1170,921,79,0
1171,920,80,0
1172,920,80,0
1173,920,80,0
1174,920,80,0
1175,920,80,0
1176,920,80,0
1177,920,80,0
1178,920,80,0
1179,920,80,0
1180,920,80,0
1181,920,80,0
1182,920,80,0
1183,920,80,0
1184,920,80,0
1185,919,81,0
1186,918,82,0
1187,917,83,0
1188,917,83,0
1189,917,83,0
1190,916,84,0
1191,915,85,0
1192,914,86,0
1193,914,86,0
1194,914,86,0
1195,914,86,0
1196,914,86,0
1197,913,87,0
1198,912,88,0
1199,912,88,0
1200,912,88,0
1201,912,88,0
1202,911,89,0
1203,911,89,0
1204,911,89,0
1205,910,90,0
1206,909,91,0
1207,909,91,0
1208,909,91,0
1209,909,91,0
1210,909,91,0
1211,909,91,0
1212,909,91,0
1213,909,91,0
1214,909,91,0
1215,909,91,0
1216,909,91,0
1217,909,91,0
1218,909,91,0
1219,909,91,0
1220,909,91,0
1221,908,92,0
1222,908,92,0
1223,908,92,0
1224,908,92,0
1225,907,93,0
1226,907,93,0
1227,907,93,0
1228,906,94,0
1229,906,94,0
1230,906,94,0
1231,906,94,0
1232,906,94,0
1233,906,94,0
1234,906,94,0
1235,905,95,0
1236,905,95,0
1237,905,95,0
1238,905,95,0
1239,905,95,0
1240,905,95,0
1241,905,95,0
1242,905,95,0
1243,905,95,0
1244,905,95,0
1245,905,95,0
1246,905,95,0
1247,904,96,0
1248,904,96,0
1249,904,96,0
1250,904,96,0
1251,904,96,0
1252,904,96,0
1253,904,96,0
1254,904,96,0
1255,904,96,0
1256,904,96,0
1257,904,96,0
1258,904,96,0
1259,903,97,0
1260,903,97,0
1261,903,97,0
1262,903,97,0
1263,902,98,0
1264,900,100,0
1265,900,100,0
1266,900,100,0
1267,900,100,0
1268,900,100,0
1269,900,100,0
1270,900,100,0
1271,899,101,0
1272,899,101,0
1273,899,101,0
1274,899,101,0
1275,899,101,0
1276,899,101,0
1277,899,101,0
1278,899,101,0
1279,899,101,0
1280,898,102,0
1281,898,102,0
1282,898,102,0
1283,898,102,0
1284,898,102,0
1285,898,102,0
1286,897,103,0
1287,896,104,0
1288,895,105,0
1289,895,105,0
1290,895,105,0
1291,895,105,0
1292,895,105,0
1293,895,105,0
1294,895,105,0
1295,895,105,0
1296,895,105,0
1297,895,105,0
1298,895,105,0
1299,895,105,0
1300,895,105,0
1301,895,105,0
1302,895,105,0
1303,895,105,0
1304,895,105,0
1305,895,105,0
1306,894,106,0
1307,894,106,0
1308,894,106,0
1309,894,106,0
1310,894,106,0
1311,894,106,0
1312,894,106,0
1313,894,106,0
1314,894,106,0
1315,894,106,0
1316,894,106,0
1317,894,106,0
1318,894,106,0
1319,894,106,0
1320,893,107,0
1321,893,107,0
1322,893,107,0
1323,893,107,0
1324,893,107,0
1325,892,108,0
1326,892,108,0
1327,892,108,0
1328,891,109,0
1329,891,109,0
1330,891,109,0
1331,891,109,0
1332,891,109,0
1333,891,109,0
1334,891,109,0
1335,890,110,0
1336,889,111,0
1337,889,111,0
1338,888,112,0
1339,888,112,0
1340,887,113,0
1341,887,113,0
1342,887,113,0
1343,887,113,0
1344,887,113,0
1345,887,113,0
1346,887,113,0
1347,887,113,0
1348,887,113,0
1349,887,113,0
1350,887,113,0
1351,887,113,0
1352,887,113,0
1353,887,113,0
1354,887,113,0
1355,887,113,0
1356,887,113,0
1357,887,113,0
1358,887,113,0
1359,887,113,0
1360,887,113,0
1361,887,113,0
1362,887,113,0
1363,887,113,0
1364,887,113,0
1365,887,113,0
1366,887,113,0
1367,887,113,0
1368,885,115,0
1369,884,116,0
1370,884,116,0
1371,884,116,0
1372,883,117,0
1373,883,117,0
1374,882,118,0
1375,882,118,0
1376,882,118,0
1377,882,118,0
1378,882,118,0
1379,882,118,0
1380,882,118,0
1381,882,118,0
1382,882,118,0
1383,882,118,0
1384,882,118,0
1385,882,118,0
1386,881,119,0
1387,881,119,0
1388,881,119,0
1389,881,119,0
1390,880,120,0
1391,880,120,0
1392,880,120,0
1393,880,120,0
1394,879,121,0
1395,877,123,0
1396,877,123,0
1397,877,123,0
1398,877,123,0
1399,877,123,0
1400,877,123,0
1401,877,123,0
1402,877,123,0
1403,877,123,0
1404,876,124,0
1405,875,125,0
1406,874,126,0
1407,874,126,0
1408,873,127,0
1409,872,128,0
1410,870,130,0
1411,870,130,0
1412,870,130,0
1413,870,130,0
1414,870,130,0
1415,870,130,0
1416,870,130,0
1417,870,130,0
1418,870,130,0
1419,870,130,0
1420,870,130,0
1421,870,130,0
1422,870,130,0
1423,870,130,0
1424,870,130,0
1425,870,130,0
1426,870,130,0
1427,870,130,0
1428,870,130,0
1429,870,130,0
1430,870,130,0
1431,870,130,0
1432,870,130,0
1433,870,130,0
1434,870,130,0
1435,870,130,0
1436,869,131,0
1437,867,133,0
1438,867,133,0
1439,867,133,0
1440,867,133,0
1441,866,134,0
1442,865,135,0
1443,865,135,0
1444,863,137,0
1445,863,137,0
1446,863,137,0
1447,862,138,0
1448,861,139,0
1449,860,140,0
1450,859,141,0
1451,858,142,0
1452,858,142,0
1453,858,142,0
1454,858,142,0
1455,858,142,0
1456,858,142,0
1457,858,142,0
1458,858,142,0
1459,858,142,0
1460,858,142,0
1461,858,142,0
1462,858,142,0
1463,858,142,0
1464,858,142,0
1465,858,142,0
1466,858,142,0
1467,858,142,0
1468,858,142,0
1469,858,142,0
1470,857,143,0
1471,856,144,0
1472,855,145,0
1473,855,145,0
1474,855,145,0
1475,855,145,0
1476,855,145,0
1477,855,145,0
1478,855,145,0
1479,855,145,0
1480,855,145,0
1481,855,145,0
1482,855,145,0
1483,855,145,0
1484,855,145,0
1485,855,145,0
1486,855,145,0
1487,855,145,0
1488,854,146,0
1489,854,146,0
1490,854,146,0
1491,852,148,0
1492,852,148,0
1493,852,148,0
1494,852,148,0
1495,852,148,0
1496,852,148,0
1497,852,148,0
1498,852,148,0
1499,851,149,0
1500,851,149,0
1501,851,149,0
1502,851,149,0
1503,851,149,0
1504,851,149,0
1505,851,149,0
1506,850,150,0
1507,850,150,0
1508,850,150,0
1509,850,150,0
1510,849,151,0
1511,849,151,0
1512,849,151,0
1513,849,151,0
1514,848,152,0
1515,848,152,0
1516,848,152,0
1517,848,152,0
1518,848,152,0
1519,848,152,0
1520,848,152,0
1521,848,152,0
1522,848,152,0
1523,848,152,0
1524,848,152,0
1525,848,152,0
1526,847,153,0
1527,847,153,0
1528,846,154,0
1529,846,154,0
1530,846,154,0
1531,846,154,0
1532,846,154,0
1533,846,154,0
1534,846,154,0
1535,846,154,0
1536,846,154,0
1537,846,154,0
1538,846,154,0
1539,846,154,0
1540,846,154,0
1541,846,154,0
1542,846,154,0
1543,846,154,0
1544,846,154,0
1545,846,154,0
1546,846,154,0
1547,846,154,0
1548,846,154,0
1549,846,154,0
1550,846,154,0
1551,846,154,0
1552,845,155,0
1553,845,155,0
1554,845,155,0
1555,845,155,0
1556,845,155,0
1557,845,155,0
1558,845,155,0
1559,845,155,0
1560,845,155,0
1561,844,156,0
1562,842,158,0
1563,841,159,0
1564,841,159,0
1565,841,159,0
1566,841,159,0
1567,840,160,0
1568,839,161,0
1569,839,161,0
1570,839,161,0
1571,839,161,0
1572,839,161,0
1573,839,161,0
1574,839,161,0
1575,839,161,0
1576,838,162,0
1577,838,162,0
1578,838,162,0
1579,838,162,0
1580,838,162,0
1581,837,163,0
1582,837,163,0
1583,837,163,0
1584,837,163,0
1585,837,163,0
1586,837,163,0
1587,836,164,0
1588,834,166,0
1589,834,166,0
1590,833,167,0
1591,833,167,0
1592,833,167,0
1593,833,167,0
1594,833,167,0
1595,833,167,0
1596,833,167,0
1597,833,167,0
1598,832,168,0
1599,832,168,0
1600,832,168,0
1601,832,168,0
1602,832,168,0
1603,832,168,0
1604,832,168,0
1605,832,168,0
1606,832,168,0
1607,832,168,0
1608,832,168,0
1609,832,168,0
1610,832,168,0
1611,832,168,0
1612,832,168,0
1613,832,168,0
1614,832,168,0
1615,832,168,0
1616,832,168,0
1617,832,168,0
1618,832,168,0
1619,832,168,0
1620,832,168,0
1621,831,169,0
1622,831,169,0
1623,831,169,0
1624,831,169,0
1625,830,170,0
1626,830,170,0
1627,830,170,0
1628,830,170,0
1629,830,170,0
1630,830,170,0
1631,830,170,0
1632,830,170,0
1633,830,170,0
1634,830,170,0
1635,830,170,0
1636,830,170,0
1637,830,170,0
1638,830,170,0
1639,830,170,0
1640,830,170,0
1641,830,170,0
1642,830,170,0
1643,830,170,0
1644,830,170,0
1645,830,170,0
1646,830,170,0
1647,830,170,0
1648,830,170,0
1649,829,171,0
1650,829,171,0
1651,829,171,0
1652,829,171,0
1653,829,171,0
1654,829,171,0
1655,829,171,0
1656,829,171,0
1657,829,171,0
1658,829,171,0
1659,829,171,0
